1;valid;2022-06-06 18:07:02.088012;2022-06-06 18:15:05.160537;handling;
1;valid;2022-06-06 18:07:03.104811;2022-06-06 18:15:11.841364;handling;
1;valid;2022-06-06 18:07:04.126808;2022-06-06 18:15:18.468167;handling;
1;valid;2022-06-06 18:07:05.142601;2022-06-06 18:15:25.158588;handling;
1;valid;2022-06-06 18:07:06.199468;2022-06-06 18:15:31.856837;handling;
1;valid;2022-06-06 18:07:07.221453;2022-06-06 18:15:52.270353;handling;
1;valid;2022-06-06 18:07:08.237142;2022-06-06 18:15:59.076580;handling;
1;valid;2022-06-06 18:07:09.255109;2022-06-06 18:16:05.967867;handling;
1;valid;2022-06-06 18:07:10.268650;2022-06-06 18:16:12.834291;handling;
1;valid;2022-06-06 18:07:11.285057;2022-06-06 18:16:47.266007;handling;
1;invalid;
1;valid;2022-06-06 18:07:12.299292;2022-06-06 18:16:55.760574;handling;
1;valid;2022-06-06 18:07:13.314146;2022-06-06 18:17:02.443788;handling;
1;valid;2022-06-06 18:07:14.334034;2022-06-06 18:17:09.039021;handling;
1;valid;2022-06-06 18:07:15.352002;2022-06-06 18:17:15.866307;handling;
1;valid;2022-06-06 18:07:16.374471;2022-06-06 18:17:32.050339;handling;
1;valid;2022-06-06 18:07:17.392301;2022-06-06 18:17:38.559310;handling;
1;valid;2022-06-06 18:07:18.407376;2022-06-06 18:17:45.299012;handling;
1;valid;2022-06-06 18:07:19.421426;2022-06-06 18:17:51.883361;handling;
1;valid;2022-06-06 18:07:20.436921;2022-06-06 18:17:58.427980;handling;
1;valid;2022-06-06 18:07:21.464902;2022-06-06 18:18:05.036857;handling;
1;valid;2022-06-06 18:07:22.484190;2022-06-06 18:18:11.835538;handling;
1;valid;2022-06-06 18:07:23.520166;2022-06-06 18:18:23.260549;handling;
1;valid;2022-06-06 18:07:24.534411;2022-06-06 18:18:29.887021;handling;
1;valid;2022-06-06 18:07:25.548624;2022-06-06 18:18:36.566558;handling;
1;valid;2022-06-06 18:07:26.572910;2022-06-06 18:18:43.428333;handling;
1;valid;2022-06-06 18:07:27.587846;2022-06-06 18:18:54.641180;handling;
1;valid;2022-06-06 18:07:28.608569;2022-06-06 18:19:11.218504;handling;
1;valid;2022-06-06 18:07:29.624444;2022-06-06 18:19:22.745816;handling;
1;valid;2022-06-06 18:07:30.651267;2022-06-06 18:19:47.877559;handling;
1;valid;2022-06-06 18:07:31.667345;2022-06-06 18:19:54.679540;handling;
1;valid;2022-06-06 18:07:32.684990;2022-06-06 18:20:01.444674;handling;
1;valid;2022-06-06 18:07:33.702539;2022-06-06 18:20:08.069270;handling;
1;valid;2022-06-06 18:07:34.723377;2022-06-06 18:20:14.686166;handling;
1;valid;2022-06-06 18:07:35.741346;2022-06-06 18:20:21.564959;handling;
1;valid;2022-06-06 18:07:36.757813;2022-06-06 18:20:28.377421;handling;
1;valid;2022-06-06 18:07:37.785257;2022-06-06 18:20:44.515853;handling;
1;valid;2022-06-06 18:07:38.799696;2022-06-06 18:20:51.320778;handling;
1;valid;2022-06-06 18:07:39.817958;2022-06-06 18:20:57.990396;handling;
1;valid;2022-06-06 18:07:40.834045;2022-06-06 18:21:04.433851;handling;
1;valid;2022-06-06 18:07:41.849962;2022-06-06 18:21:10.988771;handling;
1;valid;2022-06-06 18:07:42.898197;2022-06-06 18:21:17.713788;handling;
1;valid;2022-06-06 18:07:43.917362;2022-06-06 18:21:24.471948;handling;
1;valid;2022-06-06 18:07:44.949668;2022-06-06 18:21:40.459002;handling;
1;valid;2022-06-06 18:07:45.968184;2022-06-06 18:21:51.610408;handling;
1;valid;2022-06-06 18:07:46.989421;2022-06-06 18:21:58.216602;handling;
1;valid;2022-06-06 18:07:48.006385;2022-06-06 18:22:05.147161;handling;
1;valid;2022-06-06 18:07:49.021182;2022-06-06 18:22:11.848326;handling;
1;valid;2022-06-06 18:07:50.037492;2022-06-06 18:22:18.600836;handling;
1;valid;2022-06-06 18:07:51.055539;2022-06-06 18:22:25.370633;handling;
1;valid;2022-06-06 18:07:52.069919;2022-06-06 18:22:32.196439;handling;
1;valid;2022-06-06 18:07:53.085973;2022-06-06 18:22:47.939203;handling;
1;valid;2022-06-06 18:07:54.122404;2022-06-06 18:22:54.725495;handling;
1;valid;2022-06-06 18:07:55.138119;2022-06-06 18:23:01.479392;handling;
1;valid;2022-06-06 18:07:56.159742;2022-06-06 18:23:12.751606;handling;
1;valid;2022-06-06 18:07:57.174722;2022-06-06 18:23:24.107422;handling;
1;valid;2022-06-06 18:07:58.192857;2022-06-06 18:23:30.800399;handling;
1;valid;2022-06-06 18:07:59.213675;2022-06-06 18:23:37.322499;handling;
1;valid;2022-06-06 18:08:00.229027;2022-06-06 18:23:48.403012;handling;
1;valid;2022-06-06 18:08:01.256125;2022-06-06 18:24:00.017884;handling;
1;valid;2022-06-06 18:08:02.274070;2022-06-06 18:24:06.909009;handling;
1;valid;2022-06-06 18:08:03.301843;2022-06-06 18:24:13.577177;handling;
1;valid;2022-06-06 18:08:04.318106;2022-06-06 18:24:20.127221;handling;
