1;valid;2022-06-08 21:01:15.688094;full;2022-06-08 21:04:04.060496;
1;invalid;2022-06-08 21:04:05.480858
1;invalid;2022-06-08 21:04:16.419277
1;invalid;2022-06-08 21:04:23.561633
1;invalid;2022-06-08 21:04:26.032623
1;invalid;2022-06-08 21:04:31.983673
1;invalid;2022-06-08 21:04:39.506387
1;invalid;2022-06-08 21:04:42.993941
1;invalid;2022-06-08 21:04:45.487858
1;invalid;2022-06-08 21:04:47.894448
1;valid;2022-06-08 21:01:25.713215;full;2022-06-08 21:04:50.319448;
1;invalid;2022-06-08 21:04:52.093484
1;invalid;2022-06-08 21:04:58.092258
1;invalid;2022-06-08 21:05:00.468279
1;invalid;2022-06-08 21:05:02.254758
1;invalid;2022-06-08 21:05:04.708025
1;invalid;2022-06-08 21:05:10.121963
1;invalid;2022-06-08 21:05:12.695213
1;invalid;2022-06-08 21:05:17.191769
1;invalid;2022-06-08 21:05:20.803169
1;invalid;2022-06-08 21:05:25.252302
1;valid;2022-06-08 21:01:35.737221;full;2022-06-08 21:05:26.724025;
1;invalid;2022-06-08 21:05:28.100589
1;invalid;2022-06-08 21:05:30.447989
1;invalid;2022-06-08 21:05:34.281990
1;invalid;2022-06-08 21:05:36.802403
1;invalid;2022-06-08 21:05:39.486253
1;valid;2022-06-08 21:01:45.774624;full;2022-06-08 21:05:40.905248;
1;invalid;2022-06-08 21:05:47.270267
1;invalid;2022-06-08 21:05:53.526982
1;invalid;2022-06-08 21:05:55.879961
1;invalid;2022-06-08 21:05:58.675326
1;invalid;2022-06-08 21:06:02.054544
1;valid;2022-06-08 21:01:55.802270;full;2022-06-08 21:06:04.533944;
1;invalid;2022-06-08 21:06:06.052648
1;invalid;2022-06-08 21:06:08.478179
1;invalid;2022-06-08 21:06:11.190610
1;invalid;2022-06-08 21:06:13.475838
1;invalid;2022-06-08 21:06:19.237855
1;invalid;2022-06-08 21:06:23.749132
1;invalid;2022-06-08 21:06:29.636942
1;invalid;2022-06-08 21:06:32.384099
1;valid;2022-06-08 21:02:05.826560;full;2022-06-08 21:06:33.813697;
1;invalid;2022-06-08 21:06:35.191211
1;invalid;2022-06-08 21:06:42.550774
1;invalid;2022-06-08 21:06:47.140743
1;invalid;2022-06-08 21:06:49.436975
1;invalid;2022-06-08 21:06:51.767516
1;invalid;2022-06-08 21:06:57.099846
1;invalid;2022-06-08 21:06:59.437620
1;invalid;2022-06-08 21:07:02.119084
1;valid;2022-06-08 21:02:15.839101;full;2022-06-08 21:07:03.946614;
1;invalid;2022-06-08 21:07:06.436408
1;invalid;2022-06-08 21:07:09.896467
1;invalid;2022-06-08 21:07:11.718233
1;invalid;2022-06-08 21:07:14.131018
1;invalid;2022-06-08 21:07:16.482813
1;invalid;2022-06-08 21:07:21.378457
1;invalid;2022-06-08 21:07:24.815057
1;invalid;2022-06-08 21:07:27.143211
1;invalid;2022-06-08 21:07:29.506081
1;valid;2022-06-08 21:02:25.854494;full;2022-06-08 21:07:31.351932;
1;invalid;2022-06-08 21:07:33.928693
1;invalid;2022-06-08 21:07:46.038390
1;invalid;2022-06-08 21:07:48.471850
1;invalid;2022-06-08 21:07:52.067738
1;valid;2022-06-08 21:02:35.867112;full;2022-06-08 21:07:53.854918;
1;invalid;2022-06-08 21:07:59.279586
1;invalid;2022-06-08 21:08:01.756864
1;invalid;2022-06-08 21:08:09.354027
1;invalid;2022-06-08 21:08:16.335347
1;invalid;2022-06-08 21:08:19.982029
1;invalid;2022-06-08 21:08:26.504838
1;invalid;2022-06-08 21:08:30.970333
1;valid;2022-06-08 21:02:45.881081;full;2022-06-08 21:08:32.812228;
1;invalid;2022-06-08 21:08:34.458782
1;invalid;2022-06-08 21:08:37.102879
1;invalid;2022-06-08 21:08:39.624276
1;invalid;2022-06-08 21:08:42.120841
1;invalid;2022-06-08 21:08:44.751544
1;invalid;2022-06-08 21:08:48.198360
1;invalid;2022-06-08 21:08:50.851644
1;invalid;2022-06-08 21:08:53.405714
1;invalid;2022-06-08 21:08:55.833458
1;invalid;2022-06-08 21:09:01.618965
1;invalid;2022-06-08 21:09:06.104370
1;valid;2022-06-08 21:02:55.884406;full;2022-06-08 21:09:07.517739;
1;invalid;2022-06-08 21:09:14.017708
1;invalid;2022-06-08 21:09:16.491899
1;invalid;2022-06-08 21:09:21.010787
1;invalid;2022-06-08 21:09:23.353615
1;valid;2022-06-08 21:03:05.896120;full;2022-06-08 21:09:25.737230;
1;invalid;2022-06-08 21:09:28.330889
1;invalid;2022-06-08 21:09:33.705245
1;invalid;2022-06-08 21:09:36.391930
1;invalid;2022-06-08 21:09:39.144088
1;invalid;2022-06-08 21:09:42.485108
1;invalid;2022-06-08 21:09:45.074869
1;invalid;2022-06-08 21:09:49.677070
1;invalid;2022-06-08 21:09:52.234752
1;valid;2022-06-08 21:03:15.908401;full;2022-06-08 21:09:54.047729;
1;invalid;2022-06-08 21:10:07.235241
1;invalid;2022-06-08 21:10:10.593072
1;invalid;2022-06-08 21:10:16.959935
1;valid;2022-06-08 21:03:25.927137;full;2022-06-08 21:10:19.491742;
1;invalid;2022-06-08 21:10:22.136639
1;invalid;2022-06-08 21:10:27.036468
1;invalid;2022-06-08 21:10:29.371953
1;valid;2022-06-08 21:03:35.937674;full;2022-06-08 21:10:31.816309;
1;invalid;2022-06-08 21:10:33.226942
1;invalid;2022-06-08 21:10:39.573107
1;invalid;2022-06-08 21:10:44.342645
1;invalid;2022-06-08 21:10:48.082061
1;invalid;2022-06-08 21:10:49.792227
1;invalid;2022-06-08 21:10:52.112933
1;invalid;2022-06-08 21:10:54.734485
1;invalid;2022-06-08 21:10:57.521484
1;invalid;2022-06-08 21:11:00.179057
1;invalid;2022-06-08 21:11:03.909923
1;invalid;2022-06-08 21:11:06.458350
1;invalid;2022-06-08 21:11:08.828651
1;valid;2022-06-08 21:03:45.948681;full;2022-06-08 21:11:10.253821;
1;invalid;2022-06-08 21:11:16.975809
1;valid;2022-06-08 21:03:55.972339;full;2022-06-08 21:11:32.458058;
1;invalid;2022-06-08 21:11:39.942068
1;invalid;2022-06-08 21:11:43.610541
1;invalid;2022-06-08 21:11:46.303940
1;invalid;2022-06-08 21:11:48.725480
1;invalid;2022-06-08 21:11:51.308028
1;invalid;2022-06-08 21:11:53.821737
1;valid;2022-06-08 21:04:05.987015;full;2022-06-08 21:11:56.259744;
1;invalid;2022-06-08 21:12:01.625736
1;invalid;2022-06-08 21:12:04.327980
1;invalid;2022-06-08 21:12:06.951537
1;invalid;2022-06-08 21:12:09.437284
1;invalid;2022-06-08 21:12:15.896149
1;invalid;2022-06-08 21:12:18.708361
1;invalid;2022-06-08 21:12:23.086196
1;valid;2022-06-08 21:04:16.008458;full;2022-06-08 21:12:24.628892;
1;invalid;2022-06-08 21:12:29.117189
1;invalid;2022-06-08 21:12:31.075244
1;invalid;2022-06-08 21:12:36.477049
1;valid;2022-06-08 21:04:26.027240;full;2022-06-08 21:12:38.928408;
1;invalid;2022-06-08 21:12:41.605715
1;invalid;2022-06-08 21:12:44.217919
1;invalid;2022-06-08 21:12:46.595745
1;invalid;2022-06-08 21:12:51.321568
1;valid;2022-06-08 21:04:36.044048;full;2022-06-08 21:12:55.973942;
1;invalid;2022-06-08 21:13:01.651325
1;invalid;2022-06-08 21:13:04.165091
1;invalid;2022-06-08 21:13:07.578914
1;invalid;2022-06-08 21:13:11.303719
1;invalid;2022-06-08 21:13:17.808494
1;invalid;2022-06-08 21:13:23.581094
1;valid;2022-06-08 21:04:46.059616;full;2022-06-08 21:13:25.035572;
1;invalid;2022-06-08 21:13:28.584114
1;invalid;2022-06-08 21:13:33.433350
1;invalid;2022-06-08 21:13:36.925871
1;invalid;2022-06-08 21:13:48.201555
1;invalid;2022-06-08 21:13:51.889540
1;invalid;2022-06-08 21:13:54.305746
1;invalid;2022-06-08 21:13:56.677592
1;invalid;2022-06-08 21:14:01.440134
1;valid;2022-06-08 21:04:56.075779;full;2022-06-08 21:14:03.921300;
1;invalid;2022-06-08 21:14:06.537516
1;invalid;2022-06-08 21:14:11.646098
1;invalid;2022-06-08 21:14:16.580277
1;valid;2022-06-08 21:05:06.085568;full;2022-06-08 21:14:22.047262;
1;invalid;2022-06-08 21:14:24.599174
1;invalid;2022-06-08 21:14:27.085124
1;invalid;2022-06-08 21:14:29.498816
1;valid;2022-06-08 21:05:16.094219;full;2022-06-08 21:14:34.280846;
1;invalid;2022-06-08 21:14:35.685415
1;invalid;2022-06-08 21:14:38.153663
1;invalid;2022-06-08 21:14:42.936690
1;invalid;2022-06-08 21:14:46.667021
1;invalid;2022-06-08 21:14:50.676399
1;invalid;2022-06-08 21:14:53.441712
1;invalid;2022-06-08 21:14:56.119762
1;valid;2022-06-08 21:05:26.105433;full;2022-06-08 21:14:57.877141;
1;invalid;2022-06-08 21:15:04.662135
1;invalid;2022-06-08 21:15:17.226803
1;invalid;2022-06-08 21:15:19.266568
1;invalid;2022-06-08 21:15:23.625889
1;invalid;2022-06-08 21:15:27.066222
1;invalid;2022-06-08 21:15:29.419322
1;invalid;2022-06-08 21:15:33.810901
1;invalid;2022-06-08 21:15:41.451478
1;valid;2022-06-08 21:05:36.116171;full;2022-06-08 21:15:43.862790;
1;invalid;2022-06-08 21:15:45.434216
1;invalid;2022-06-08 21:15:47.965885
1;invalid;2022-06-08 21:15:50.362823
1;valid;2022-06-08 21:05:46.125463;full;2022-06-08 21:15:52.741454;
1;invalid;2022-06-08 21:15:55.453849
1;invalid;2022-06-08 21:15:57.823689
1;invalid;2022-06-08 21:16:00.164552
1;invalid;2022-06-08 21:16:04.590047
1;invalid;2022-06-08 21:16:12.794943
1;invalid;2022-06-08 21:16:15.120992
1;invalid;2022-06-08 21:16:20.408846
1;valid;2022-06-08 21:05:56.137063;full;2022-06-08 21:16:21.878057;
1;invalid;2022-06-08 21:16:23.294833
1;invalid;2022-06-08 21:16:25.123871
1;invalid;2022-06-08 21:16:29.928528
1;invalid;2022-06-08 21:16:33.366456
1;invalid;2022-06-08 21:16:35.176947
1;invalid;2022-06-08 21:16:37.017643
1;invalid;2022-06-08 21:16:41.629596
1;invalid;2022-06-08 21:16:46.445951
1;invalid;2022-06-08 21:16:50.219172
1;invalid;2022-06-08 21:16:56.571536
1;valid;2022-06-08 21:06:06.148162;full;2022-06-08 21:17:01.475708;
1;invalid;2022-06-08 21:17:04.012326
1;invalid;2022-06-08 21:17:06.377843
1;invalid;2022-06-08 21:17:09.045681
1;invalid;2022-06-08 21:17:11.385637
1;invalid;2022-06-08 21:17:16.878303
1;invalid;2022-06-08 21:17:18.721375
1;invalid;2022-06-08 21:17:24.201276
1;valid;2022-06-08 21:06:16.166069;full;2022-06-08 21:17:26.625956;
1;invalid;2022-06-08 21:17:31.455864
1;invalid;2022-06-08 21:17:32.903281
1;invalid;2022-06-08 21:17:35.238603
1;invalid;2022-06-08 21:17:37.521890
1;invalid;2022-06-08 21:17:40.081333
1;valid;2022-06-08 21:06:26.179344;full;2022-06-08 21:17:41.517465;
1;invalid;2022-06-08 21:17:47.584093
1;invalid;2022-06-08 21:17:49.967680
1;invalid;2022-06-08 21:17:52.296127
1;invalid;2022-06-08 21:17:58.576208
1;valid;2022-06-08 21:06:36.200450;full;2022-06-08 21:18:00.059831;
1;invalid;2022-06-08 21:18:01.449467
1;invalid;2022-06-08 21:18:03.199964
1;invalid;2022-06-08 21:18:07.555887
1;invalid;2022-06-08 21:18:11.392624
1;invalid;2022-06-08 21:18:15.158737
1;invalid;2022-06-08 21:18:17.453648
1;valid;2022-06-08 21:06:46.219081;full;2022-06-08 21:18:19.856219;
1;invalid;2022-06-08 21:18:22.492592
1;invalid;2022-06-08 21:18:24.969578
1;invalid;2022-06-08 21:18:28.548708
1;invalid;2022-06-08 21:18:30.351394
1;valid;2022-06-08 21:06:56.238429;full;2022-06-08 21:18:32.908407;
1;invalid;2022-06-08 21:18:35.312013
1;invalid;2022-06-08 21:18:40.503303
1;invalid;2022-06-08 21:18:43.854074
1;valid;2022-06-08 21:07:06.259644;full;2022-06-08 21:18:45.272541;
1;invalid;2022-06-08 21:18:48.662977
1;invalid;2022-06-08 21:18:53.157838
1;invalid;2022-06-08 21:18:58.525236
1;invalid;2022-06-08 21:19:02.349224
1;invalid;2022-06-08 21:19:04.734009
1;invalid;2022-06-08 21:19:07.527501
1;invalid;2022-06-08 21:19:10.305298
1;invalid;2022-06-08 21:19:18.707114
1;valid;2022-06-08 21:07:16.286855;full;2022-06-08 21:19:25.113815;
1;invalid;2022-06-08 21:19:27.721636
1;invalid;2022-06-08 21:19:30.075441
1;invalid;2022-06-08 21:19:36.299546
1;invalid;2022-06-08 21:19:42.135752
1;invalid;2022-06-08 21:19:43.055482
1;invalid;2022-06-08 21:19:44.753350
1;valid;2022-06-08 21:07:26.317880;full;2022-06-08 21:19:46.144602;
1;invalid;2022-06-08 21:19:55.189428
1;invalid;2022-06-08 21:20:00.023336
1;invalid;2022-06-08 21:20:04.894895
1;invalid;2022-06-08 21:20:08.386833
1;invalid;2022-06-08 21:20:13.003257
1;invalid;2022-06-08 21:20:14.140836
1;invalid;2022-06-08 21:20:15.500660
1;valid;2022-06-08 21:07:36.342436;full;2022-06-08 21:20:17.071661;
1;invalid;2022-06-08 21:20:20.931585
1;invalid;2022-06-08 21:20:23.357099
1;valid;2022-06-08 21:07:46.366968;full;2022-06-08 21:20:24.729276;
1;invalid;2022-06-08 21:20:30.127366
1;invalid;2022-06-08 21:20:33.756270
1;invalid;2022-06-08 21:20:36.394549
1;invalid;2022-06-08 21:20:38.854848
1;invalid;2022-06-08 21:20:41.295209
1;valid;2022-06-08 21:07:56.399167;full;2022-06-08 21:20:42.940315;
1;invalid;2022-06-08 21:20:46.526072
1;invalid;2022-06-08 21:20:50.277468
1;invalid;2022-06-08 21:20:52.837733
1;invalid;2022-06-08 21:20:58.588111
1;invalid;2022-06-08 21:21:01.268654
1;invalid;2022-06-08 21:21:03.623973
1;valid;2022-06-08 21:08:06.425391;full;2022-06-08 21:21:05.165715;
1;invalid;2022-06-08 21:21:07.739455
1;invalid;2022-06-08 21:21:12.558958
1;invalid;2022-06-08 21:21:17.677009
1;invalid;2022-06-08 21:21:22.166424
1;valid;2022-06-08 21:08:16.451623;full;2022-06-08 21:21:24.913212;
1;invalid;2022-06-08 21:21:27.532759
1;invalid;2022-06-08 21:21:31.988050
1;invalid;2022-06-08 21:21:38.153080
1;invalid;2022-06-08 21:21:40.901038
1;invalid;2022-06-08 21:21:43.437802
1;invalid;2022-06-08 21:21:51.780222
1;valid;2022-06-08 21:08:26.474757;full;2022-06-08 21:21:53.208350;
1;invalid;2022-06-08 21:21:55.896293
1;invalid;2022-06-08 21:21:58.612623
1;invalid;2022-06-08 21:22:01.287770
1;invalid;2022-06-08 21:22:08.724057
1;invalid;2022-06-08 21:22:10.516603
1;invalid;2022-06-08 21:22:12.967111
1;invalid;2022-06-08 21:22:17.285841
1;invalid;2022-06-08 21:22:21.066929
1;invalid;2022-06-08 21:22:25.344785
1;invalid;2022-06-08 21:22:27.999681
1;invalid;2022-06-08 21:22:30.619451
1;invalid;2022-06-08 21:22:33.219806
1;valid;2022-06-08 21:08:36.500543;full;2022-06-08 21:22:34.993044;
1;invalid;2022-06-08 21:22:36.354764
1;invalid;2022-06-08 21:22:40.643042
1;invalid;2022-06-08 21:22:43.030220
1;invalid;2022-06-08 21:22:51.276604
1;invalid;2022-06-08 21:22:54.617330
1;invalid;2022-06-08 21:22:58.294775
1;invalid;2022-06-08 21:22:59.946568
1;invalid;2022-06-08 21:23:03.647816
1;invalid;2022-06-08 21:23:05.316919
1;invalid;2022-06-08 21:23:07.136277
1;invalid;2022-06-08 21:23:08.935315
1;invalid;2022-06-08 21:23:10.754252
1;invalid;2022-06-08 21:23:14.426997
1;valid;2022-06-08 21:08:56.562019;full;2022-06-08 21:23:19.254306;
1;invalid;2022-06-08 21:23:28.971083
1;valid;2022-06-08 21:09:06.581770;full;2022-06-08 21:23:31.649377;
1;invalid;2022-06-08 21:23:47.238390
1;valid;2022-06-08 21:09:16.609087;full;2022-06-08 21:23:54.478880;
1;invalid;2022-06-08 21:23:56.945891
1;invalid;2022-06-08 21:23:59.765751
1;invalid;2022-06-08 21:24:24.325855
1;valid;2022-06-08 21:09:26.630587;full;2022-06-08 21:24:26.782161;
1;valid;2022-06-08 21:09:36.650020;full;2022-06-08 21:24:48.523535;
1;invalid;2022-06-08 21:24:51.073749
1;valid;2022-06-08 21:09:46.664816;full;2022-06-08 21:25:16.865377;
1;invalid;2022-06-08 21:25:19.445164
1;valid;2022-06-08 21:09:56.692532;full;2022-06-08 21:25:45.208638;
1;invalid;2022-06-08 21:25:47.784421
1;valid;2022-06-08 21:10:06.724309;full;2022-06-08 21:25:57.356806;
1;invalid;2022-06-08 21:25:59.929496
1;valid;2022-06-08 21:10:16.750344;full;2022-06-08 21:26:25.067199;
1;invalid;2022-06-08 21:26:32.381994
1;valid;2022-06-08 21:10:26.767504;full;2022-06-08 21:26:46.717938;
1;invalid;2022-06-08 21:26:54.055328
1;invalid;2022-06-08 21:27:14.370611
1;invalid;2022-06-08 21:27:16.132278
1;invalid;2022-06-08 21:27:19.908206
1;invalid;2022-06-08 21:27:25.631468
1;valid;2022-06-08 21:10:36.796949;full;2022-06-08 21:27:30.360458;
1;valid;2022-06-08 21:10:46.817388;full;2022-06-08 21:27:42.826414;
1;invalid;2022-06-08 21:27:45.407394
1;valid;2022-06-08 21:10:56.838556;full;2022-06-08 21:27:49.862096;
1;invalid;2022-06-08 21:28:02.471072
1;valid;2022-06-08 21:11:06.854579;full;2022-06-08 21:28:21.431659;
1;invalid;2022-06-08 21:28:28.776243
1;valid;2022-06-08 21:11:16.878361;full;2022-06-08 21:28:48.034413;
1;invalid;2022-06-08 21:29:00.064792
1;valid;2022-06-08 21:11:26.895552;full;2022-06-08 21:29:05.465189;
1;invalid;2022-06-08 21:29:17.618805
1;valid;2022-06-08 21:11:36.919284;full;2022-06-08 21:29:32.621896;
1;invalid;2022-06-08 21:29:35.163944
1;valid;2022-06-08 21:11:46.945671;full;2022-06-08 21:29:49.802344;
1;invalid;2022-06-08 21:29:55.461305
1;invalid;2022-06-08 21:29:57.297831
1;invalid;2022-06-08 21:30:01.103455
1;valid;2022-06-08 21:11:56.965591;full;2022-06-08 21:30:18.099861;
1;invalid;2022-06-08 21:30:20.627560
1;valid;2022-06-08 21:12:06.995088;full;2022-06-08 21:30:50.855913;
1;invalid;2022-06-08 21:30:56.613046
1;invalid;2022-06-08 21:30:58.408979
1;invalid;2022-06-08 21:31:14.398459
1;invalid;2022-06-08 21:31:16.217861
1;valid;2022-06-08 21:12:17.016217;full;2022-06-08 21:31:18.636234;
1;valid;2022-06-08 21:12:27.042451;full;2022-06-08 21:31:40.227167;
1;invalid;2022-06-08 21:31:42.837853
1;invalid;2022-06-08 21:32:13.631814
1;invalid;2022-06-08 21:32:15.420494
1;valid;2022-06-08 21:12:37.067998;full;2022-06-08 21:32:18.768433;
1;valid;2022-06-08 21:12:47.087080;full;2022-06-08 21:32:36.007572;
1;invalid;2022-06-08 21:32:38.608193
1;valid;2022-06-08 21:12:57.104626;full;2022-06-08 21:32:53.769141;
1;invalid;2022-06-08 21:32:56.395701
1;valid;2022-06-08 21:13:07.125093;full;2022-06-08 21:33:21.508646;
1;invalid;2022-06-08 21:33:23.983375
1;valid;2022-06-08 21:13:17.148946;full;2022-06-08 21:33:53.309975;
1;invalid;2022-06-08 21:34:03.629857
1;valid;2022-06-08 21:13:27.170065;full;2022-06-08 21:34:11.197494;
1;invalid;2022-06-08 21:34:13.782749
1;invalid;2022-06-08 21:34:17.499791
1;valid;2022-06-08 21:13:37.200490;full;2022-06-08 21:34:40.028163;
1;invalid;2022-06-08 21:34:42.603487
1;invalid;2022-06-08 21:34:45.399008
1;valid;2022-06-08 21:13:47.221548;full;2022-06-08 21:35:08.745065;
1;invalid;2022-06-08 21:35:11.337943
1;valid;2022-06-08 21:13:57.241696;full;2022-06-08 21:35:25.896239;
1;invalid;2022-06-08 21:35:43.613618
1;invalid;2022-06-08 21:35:45.463977
1;valid;2022-06-08 21:14:17.294246;full;2022-06-08 21:36:01.141301;
1;invalid;2022-06-08 21:36:03.695230
1;valid;2022-06-08 21:14:27.314139;full;2022-06-08 21:36:29.891587;
1;invalid;2022-06-08 21:36:45.233386
1;invalid;2022-06-08 21:36:47.045199
1;invalid;2022-06-08 21:36:50.741256
1;valid;2022-06-08 21:14:37.341519;full;2022-06-08 21:36:58.206570;
1;valid;2022-06-08 21:14:47.357312;full;2022-06-08 21:37:05.524094;
1;invalid;2022-06-08 21:37:08.068042
1;valid;2022-06-08 21:14:57.378039;full;2022-06-08 21:37:12.622185;
1;invalid;2022-06-08 21:37:15.341097
1;valid;2022-06-08 21:15:07.401540;full;2022-06-08 21:37:40.727869;
1;invalid;2022-06-08 21:37:48.121328
1;valid;2022-06-08 21:15:17.420883;full;2022-06-08 21:38:17.665321;
1;invalid;2022-06-08 21:38:25.479711
1;invalid;2022-06-08 21:38:27.302007
1;valid;2022-06-08 21:15:27.446807;full;2022-06-08 21:38:30.141610;
1;invalid;2022-06-08 21:38:40.329157
1;valid;2022-06-08 21:15:37.476992;full;2022-06-08 21:38:52.669275;
1;invalid;2022-06-08 21:38:55.321763
1;invalid;2022-06-08 21:39:08.260990
1;invalid;2022-06-08 21:39:14.089559
1;valid;2022-06-08 21:15:47.498216;full;2022-06-08 21:39:21.780237;
1;invalid;2022-06-08 21:39:24.311675
1;valid;2022-06-08 21:15:57.529568;full;2022-06-08 21:39:48.932953;
1;invalid;2022-06-08 21:39:51.580003
1;valid;2022-06-08 21:16:07.562425;full;2022-06-08 21:40:16.893808;
1;invalid;2022-06-08 21:40:19.537799
1;valid;2022-06-08 21:16:17.576266;full;2022-06-08 21:40:48.910871;
