1;valid;2022-06-08 08:42:48.383852;first;2022-06-08 08:42:51.027105;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:43:00.168581;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;first;2022-06-08 08:43:02.588497;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:43:04.445452;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;2022-06-08 08:42:58.392729;first;2022-06-08 08:43:10.030803;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:43:16.892164;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:43:21.041090;
1;valid;2022-06-08 08:43:08.416151;first;2022-06-08 08:43:30.726995;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:43:35.073091;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;other;2022-06-08 08:43:37.402505;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:43:39.224661;
1;valid;2022-06-08 08:43:18.433398;first;2022-06-08 08:43:44.853501;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:43:49.376589;
1;valid;2022-06-08 08:43:28.456720;first;2022-06-08 08:44:05.044145;
1;valid;2022-06-08 08:42:58.243150;first;2022-06-08 08:44:06.925515;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:44:09.677984;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:44:18.864335;
1;valid;2022-06-08 08:43:38.477842;first;2022-06-08 08:44:29.114292;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:44:35.860539;
1;invalid;2022-06-08 08:44:37.663485
1;invalid;2022-06-08 08:44:42.418764
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:44:46.967140;
1;valid;2022-06-08 08:43:08.264300;first;2022-06-08 08:44:50.889702;
1;valid;2022-06-08 08:43:48.507843;first;2022-06-08 08:44:52.619559;
1;valid;2022-06-08 08:43:08.264300;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:44:59.340549;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:45:05.832346;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:43:58.529481;first;2022-06-08 08:45:23.780211;
1;valid;2022-06-08 08:43:18.288498;first;2022-06-08 08:45:26.699361;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:45:28.528802;
1;valid;2022-06-08 08:43:18.288498;multi_received;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;other;2022-06-08 08:45:37.492368;
1;valid;2022-06-08 08:44:08.564746;first;2022-06-08 08:45:39.320396;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;last;2022-06-08 08:45:47.525138;
1;valid;2022-06-08 08:44:18.592236;first;2022-06-08 08:45:54.255427;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:46:03.474558;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:46:10.297537;
1;valid;2022-06-08 08:44:28.626131;first;2022-06-08 08:46:15.886266;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:46:17.446934;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:46:24.171028;
1;valid;2022-06-08 08:43:28.308324;first;2022-06-08 08:46:26.700667;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:44:38.648441;first;2022-06-08 08:46:31.770310;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:46:36.393346;
1;valid;2022-06-08 08:43:28.308324;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:46:40.523857;
1;valid;2022-06-08 08:43:28.308324;multi_received;
1;valid;2022-06-08 08:44:48.667476;first;2022-06-08 08:46:45.809901;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:46:50.310158;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:46:52.048716;
1;valid;2022-06-08 08:43:38.337883;first;2022-06-08 08:46:56.514553;
1;valid;2022-06-08 08:44:58.693402;first;2022-06-08 08:47:04.453810;
1;valid;2022-06-08 08:43:38.337883;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:47:08.768939;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:47:15.311686;
1;valid;2022-06-08 08:45:08.720599;first;2022-06-08 08:47:20.891855;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:47:25.298884;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:47:31.722333;
1;valid;2022-06-08 08:43:48.372602;first;2022-06-08 08:47:37.275303;
1;valid;2022-06-08 08:45:18.750421;first;2022-06-08 08:47:39.164701;
1;valid;2022-06-08 08:43:48.372602;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:47:45.818339;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:47:50.146115;
1;valid;2022-06-08 08:45:28.777842;first;2022-06-08 08:47:55.709135;
1;invalid;2022-06-08 08:47:59.383782
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:48:04.735025;
1;valid;2022-06-08 08:43:58.399588;first;2022-06-08 08:48:09.283717;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:48:11.627553;
1;valid;2022-06-08 08:43:58.399588;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:43:58.399588;multi_received;
1;valid;2022-06-08 08:45:38.809630;first;2022-06-08 08:48:22.002451;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:48:26.310160;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:48:30.600912;
1;invalid;2022-06-08 08:48:35.773509
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;first;2022-06-08 08:48:40.173613;
1;valid;2022-06-08 08:44:08.416482;first;2022-06-08 08:48:41.520735;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:44:08.416482;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:48:55.969640;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:45:58.852789;first;2022-06-08 08:49:07.591448;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:49:13.924883;
1;valid;2022-06-08 08:44:18.443110;first;2022-06-08 08:49:16.677005;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:49:20.996713;
1;invalid;2022-06-08 08:49:28.376481
1;valid;2022-06-08 08:46:08.881006;first;2022-06-08 08:49:30.907249;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;other;2022-06-08 08:49:32.709694;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:49:35.248336;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:49:39.623689;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;2022-06-08 08:46:18.917869;first;2022-06-08 08:49:45.147977;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:49:49.973836;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:49:54.221024;
1;valid;2022-06-08 08:46:28.940217;first;2022-06-08 08:49:59.722323;
1;invalid;2022-06-08 08:50:01.577459
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:50:04.079607;
1;valid;2022-06-08 08:44:28.470464;first;2022-06-08 08:50:07.784050;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:50:11.326890;
1;valid;2022-06-08 08:44:28.470464;other;2022-06-08 08:50:12.848776;
1;invalid;2022-06-08 08:50:18.430880
1;valid;2022-06-08 08:46:38.964670;first;2022-06-08 08:50:20.964724;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:50:25.701653;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;last;2022-06-08 08:50:28.114146;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:50:34.825215;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;2022-06-08 08:46:49.003816;first;2022-06-08 08:50:44.783649;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:50:49.158344;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:50:53.585911;
1;invalid;2022-06-08 08:50:55.820844
1;valid;2022-06-08 08:46:59.028747;first;2022-06-08 08:50:58.384940;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:51:03.044870;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;full;2022-06-08 08:51:07.597420;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:51:12.489047;
1;valid;2022-06-08 08:47:09.056001;first;2022-06-08 08:51:19.917183;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:51:27.022341;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:51:31.413291;
1;valid;2022-06-08 08:47:19.082316;first;2022-06-08 08:51:34.280054;
1;invalid;2022-06-08 08:51:36.337383
1;invalid;2022-06-08 08:51:41.329782
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:51:42.963650;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;multi_received;
1;valid;2022-06-08 08:44:38.500486;first;2022-06-08 08:51:52.550639;
1;valid;2022-06-08 08:47:29.107822;first;2022-06-08 08:52:04.771461;
1;invalid;2022-06-08 08:52:09.857850
1;valid;2022-06-08 08:47:39.139826;first;2022-06-08 08:52:12.354673;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:52:16.809714;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;other;2022-06-08 08:52:19.293638;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:52:20.872434;
1;valid;2022-06-08 08:47:49.157254;first;2022-06-08 08:52:28.493694;
1;valid;AAAAAAAAAAAAAAAAAAAAAAAAAA;multi_received;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;other;2022-06-08 08:52:37.756364;
1;valid;DDDDDDDDDDDDDDDDDDDDDDDDDD;last;2022-06-08 08:52:42.374161;
1;invalid;2022-06-08 08:52:43.254915
1;valid;2022-06-08 08:44:48.532783;first;2022-06-08 08:52:49.369992;
1;valid;2022-06-08 08:47:59.180793;first;2022-06-08 08:52:57.167920;
